source,title,company,salary,salary_num,skills,location,date,experience_level,category
Global_Job,Data Engineer,Company (5001-10000 emp.),72063.37,72063.0,"AWS, Pandas, JavaScript, Kubernetes, GCP, SQL","Bangladesh, South Lisachester",30-03-2024,Middle,Data Engineering
Global_Job,AI Researcher,Company (201-500 emp.),Negotiable,,"Kubernetes, Pandas, Java","Botswana, Lisamouth",05-01-2024,Middle,Data Science
Global_Job,Product Manager,Company (10000+ emp.),Negotiable,,"Docker, Java, Excel, Kubernetes, Pandas","Honduras, Sullivanhaven",28-05-2025,Middle,Management
Global_Job,Data Engineer,Company (201-500 emp.),64572.53,64573.0,"Excel, JavaScript, TensorFlow","New Caledonia, Gallaghershire",28-01-2025,Middle,Data Engineering
Global_Job,Data Scientist,Company (201-500 emp.),Negotiable,,"Kubernetes, Pandas, JavaScript, Docker, Python","Belarus, Lake Juliechester",27-01-2025,Middle,Data Science
Global_Job,DevOps Engineer,Company (Jan-50 emp.),69402.11,69402.0,"TensorFlow, Pandas, Docker, SQL","Algeria, Ravenville",03-07-2024,Middle,DevOps & Cloud
Global_Job,AI Researcher,Company (5001-10000 emp.),Negotiable,,"Python, GCP, Java, AWS, Pandas","Mauritania, Dylantown",25-07-2024,Middle,Data Science
Global_Job,QA Engineer,Company (51-200 emp.),Negotiable,,"SQL, Java, Kubernetes, Python","Austria, South Johnnybury",04-02-2024,Middle,QA & Testing
Global_Job,AI Researcher,Company (Jan-50 emp.),Negotiable,,"JavaScript, Excel, AWS, GCP, SQL, Docker","Kyrgyz Republic, Alexandermouth",22-09-2024,Middle,Data Science
Global_Job,DevOps Engineer,Company (10000+ emp.),Negotiable,,"Excel, Kubernetes, TensorFlow, Docker","American Samoa, East Michelleborough",29-05-2025,Middle,DevOps & Cloud
Global_Job,QA Engineer,Company (51-200 emp.),Negotiable,,"TensorFlow, Pandas, JavaScript, SQL, GCP","Armenia, New Erikahaven",18-12-2024,Middle,QA & Testing
Global_Job,Data Engineer,Company (201-500 emp.),113099.47,1257.0,"JavaScript, AWS, Excel, SQL","Benin, Scottburgh",03-05-2024,Middle,Data Engineering
Global_Job,Product Manager,Company (10000+ emp.),Negotiable,,"SQL, Java, Excel","Timor-Leste, South Tammyshire",23-02-2025,Middle,Management
Global_Job,QA Engineer,Company (1001-5000 emp.),98468.35,98468.0,"JavaScript, TensorFlow, Python","Argentina, North Robert",02-09-2023,Middle,QA & Testing
Global_Job,DevOps Engineer,Company (201-500 emp.),112876.14,1254.0,"Pandas, SQL, Python, Docker, JavaScript","Ethiopia, Debbieborough",07-03-2024,Middle,DevOps & Cloud
Global_Job,Data Engineer,Company (51-200 emp.),79461.34,79461.0,"JavaScript, GCP, Excel","Austria, Cohenport",14-01-2024,Middle,Data Engineering
Global_Job,Data Engineer,Company (501-1000 emp.),Negotiable,,"Kubernetes, JavaScript, AWS","Brazil, Port Troyport",28-05-2025,Middle,Data Engineering
Global_Job,Data Scientist,Company (5001-10000 emp.),88507.97,88508.0,"AWS, TensorFlow, Java, Kubernetes","Barbados, North Gina",28-04-2024,Middle,Data Science
Global_Job,Data Engineer,Company (1001-5000 emp.),104350.69,1159.0,"GCP, Java, TensorFlow, Docker","Cameroon, West Shawnburgh",21-08-2024,Middle,Data Engineering
Global_Job,Product Manager,Company (5001-10000 emp.),Negotiable,,"GCP, Excel, Pandas","Bhutan, Cookport",20-01-2025,Middle,Management
Global_Job,QA Engineer,Company (201-500 emp.),84918.98,84919.0,"Kubernetes, Docker, AWS, Pandas","Angola, West Sarahland",02-10-2024,Middle,QA & Testing
Global_Job,Data Scientist,Company (1001-5000 emp.),63043.35,63043.0,"Kubernetes, Python, AWS","Bahamas, North Judy",14-01-2024,Middle,Data Science
Global_Job,QA Engineer,Company (51-200 emp.),Negotiable,,"Excel, SQL, GCP, Pandas","Denmark, East Crystal",25-01-2025,Middle,QA & Testing
Global_Job,DevOps Engineer,Company (5001-10000 emp.),87791.4,87791.0,"TensorFlow, Excel, AWS, GCP, Python","Bahrain, Port Joseton",21-12-2024,Middle,DevOps & Cloud
Global_Job,DevOps Engineer,Company (51-200 emp.),57631.77,57632.0,"JavaScript, Kubernetes, GCP, Java, Docker, Excel","Aruba, New Lucas",26-04-2024,Middle,DevOps & Cloud
Global_Job,Data Scientist,Company (201-500 emp.),59540.56,59541.0,"TensorFlow, Excel, Python, Kubernetes","Afghanistan, West Jayshire",06-09-2024,Middle,Data Science
Global_Job,Product Manager,Company (51-200 emp.),Negotiable,,"Kubernetes, TensorFlow, Docker","Afghanistan, Lake Connieport",12-02-2024,Middle,Management
Global_Job,Data Scientist,Company (Jan-50 emp.),83027.11,83027.0,"AWS, Python, Pandas, JavaScript, Docker","Cambodia, Hardingbury",01-01-2024,Middle,Data Science
Global_Job,Product Manager,Company (501-1000 emp.),Negotiable,,"TensorFlow, Docker, GCP","Iran, East Amandaland",15-01-2024,Middle,Management
Global_Job,DevOps Engineer,Company (10000+ emp.),Negotiable,,"SQL, Java, Docker, AWS, GCP","Chad, North Matthew",14-09-2023,Middle,DevOps & Cloud
Global_Job,QA Engineer,Company (201-500 emp.),89352.56,89353.0,"Excel, Docker, Kubernetes, SQL","Dominican Republic, North Juliefort",10-11-2024,Middle,QA & Testing
Global_Job,DevOps Engineer,Company (51-200 emp.),Negotiable,,"Excel, Docker, TensorFlow","Australia, New Gregoryton",26-10-2023,Middle,DevOps & Cloud
Global_Job,Data Scientist,Company (Jan-50 emp.),95991.71,95992.0,"Java, TensorFlow, Kubernetes","Cayman Islands, Jocelynchester",05-10-2023,Middle,Data Science
Global_Job,Data Engineer,Company (5001-10000 emp.),111609.92,1240.0,"Excel, AWS, Java, Python","Algeria, Michelleland",02-09-2023,Middle,Data Engineering
Global_Job,Data Scientist,Company (51-200 emp.),Negotiable,,"Docker, Pandas, TensorFlow, Excel, Kubernetes, SQL","Botswana, South Kellymouth",30-07-2023,Middle,Data Science
Global_Job,Data Scientist,Company (10000+ emp.),Negotiable,,"Pandas, Excel, Python","Greece, South Douglasville",15-11-2024,Middle,Data Science
Global_Job,AI Researcher,Company (10000+ emp.),72625.62,72626.0,"TensorFlow, Kubernetes, GCP, SQL","Angola, Jeremyhaven",05-12-2023,Middle,Data Science
Global_Job,Data Scientist,Company (5001-10000 emp.),108187.18,1202.0,"SQL, Kubernetes, AWS, Excel, Java","Burundi, Port Tinamouth",06-02-2024,Middle,Data Science
Global_Job,Product Manager,Company (Jan-50 emp.),Negotiable,,"AWS, Kubernetes, Java","Congo, Clarkside",10-12-2023,Middle,Management
Global_Job,Data Scientist,Company (51-200 emp.),66993.52,66994.0,"Excel, GCP, Docker, Java, SQL, JavaScript","Aruba, North Bradyfurt",18-02-2024,Middle,Data Science
Global_Job,AI Researcher,Company (5001-10000 emp.),Negotiable,,"Python, JavaScript, Pandas, Java, Docker, SQL","Australia, Carterport",05-04-2025,Middle,Data Science
Global_Job,Data Engineer,Company (201-500 emp.),70184.48,70184.0,"AWS, Java, JavaScript, Python","Papua New Guinea, Port Lindachester",19-01-2025,Middle,Data Engineering
Global_Job,Data Scientist,Company (51-200 emp.),86322.55,86323.0,"SQL, Pandas, Docker, GCP, Excel","Mexico, Hudsonton",27-03-2025,Middle,Data Science
Global_Job,DevOps Engineer,Company (51-200 emp.),108518.3,1206.0,"JavaScript, Python, Kubernetes, TensorFlow, SQL, AWS","Benin, Crystalport",13-02-2025,Middle,DevOps & Cloud
Global_Job,QA Engineer,Company (201-500 emp.),Negotiable,,"Excel, Python, AWS, Kubernetes","Chad, West Clayton",06-08-2024,Middle,QA & Testing
Global_Job,DevOps Engineer,Company (Jan-50 emp.),84642.73,84643.0,"TensorFlow, SQL, Kubernetes, Java","Croatia, Gonzalezberg",09-11-2024,Middle,DevOps & Cloud
Global_Job,Product Manager,Company (1001-5000 emp.),94626.64,94627.0,"Docker, TensorFlow, SQL, Java, GCP, JavaScript","Hong Kong, Claudiaberg",28-04-2025,Middle,Management
Global_Job,Data Engineer,Company (501-1000 emp.),Negotiable,,"SQL, Python, JavaScript, Pandas, GCP, Excel","American Samoa, New Brittany",12-04-2024,Middle,Data Engineering
Global_Job,QA Engineer,Company (10000+ emp.),78622.93,78623.0,"GCP, Python, Excel, Java","Iceland, West Alejandrochester",18-12-2023,Middle,QA & Testing
Global_Job,AI Researcher,Company (5001-10000 emp.),79348.37,79348.0,"Docker, TensorFlow, Java","China, North Jennachester",10-11-2024,Middle,Data Science
Global_Job,Data Engineer,Company (1001-5000 emp.),Negotiable,,"AWS, GCP, Python, Java","Bermuda, Lake Madeline",11-09-2023,Middle,Data Engineering
Global_Job,Data Engineer,Company (1001-5000 emp.),Negotiable,,"SQL, Java, Excel","Czech Republic, North Lori",10-11-2024,Middle,Data Engineering
Global_Job,DevOps Engineer,Company (1001-5000 emp.),Negotiable,,"Python, Docker, GCP, AWS, Pandas, Excel","Bosnia and Herzegovina, Amandafort",16-04-2024,Middle,DevOps & Cloud
Global_Job,Data Scientist,Company (51-200 emp.),Negotiable,,"Pandas, AWS, SQL","Armenia, Crosbyfurt",25-09-2024,Middle,Data Science
Global_Job,QA Engineer,Company (51-200 emp.),90599.47,90599.0,"Java, Docker, Python, SQL, Pandas, TensorFlow","Azerbaijan, East Cherylland",02-10-2024,Middle,QA & Testing
Global_Job,Product Manager,Company (5001-10000 emp.),Negotiable,,"SQL, Docker, Excel, Java, JavaScript","Brazil, Quinnberg",16-11-2023,Middle,Management
Global_Job,Product Manager,Company (1001-5000 emp.),Negotiable,,"Kubernetes, TensorFlow, AWS, Java","Dominican Republic, New Matthewport",03-01-2025,Middle,Management
Global_Job,Data Engineer,Company (10000+ emp.),96925.26,96925.0,"Python, Pandas, JavaScript, SQL","Cambodia, West Donald",02-12-2024,Middle,Data Engineering
Global_Job,Data Engineer,Company (Jan-50 emp.),Negotiable,,"JavaScript, Pandas, SQL, Docker, TensorFlow, Kubernetes","Costa Rica, South Mary",16-05-2025,Middle,Data Engineering
Global_Job,Data Engineer,Company (10000+ emp.),Negotiable,,"AWS, Kubernetes, Excel, GCP, Pandas, Java","Canada, New Jamesside",23-09-2023,Middle,Data Engineering
Global_Job,AI Researcher,Company (1001-5000 emp.),87360.02,87360.0,"TensorFlow, Python, Kubernetes, Pandas","Japan, Hodgeshaven",14-10-2023,Middle,Data Science
Global_Job,Data Engineer,Company (201-500 emp.),Negotiable,,"AWS, Excel, Kubernetes","French Polynesia, Edwardsmouth",19-11-2023,Middle,Data Engineering
Global_Job,Data Scientist,Company (51-200 emp.),79959.2,79959.0,"Java, Pandas, SQL, Docker, Excel, TensorFlow","Algeria, Callahanport",10-01-2024,Middle,Data Science
Global_Job,Product Manager,Company (51-200 emp.),Negotiable,,"AWS, GCP, Pandas","Colombia, Lake Michaelfort",09-03-2024,Middle,Management
Global_Job,QA Engineer,Company (Jan-50 emp.),83555.41,83555.0,"Python, TensorFlow, Kubernetes, SQL","New Zealand, New Toddbury",19-02-2024,Middle,QA & Testing
Global_Job,DevOps Engineer,Company (501-1000 emp.),93503.23,93503.0,"GCP, Java, Kubernetes","Colombia, New Mindyville",14-11-2024,Middle,DevOps & Cloud
Global_Job,Product Manager,Company (Jan-50 emp.),78458.05,78458.0,"Kubernetes, Excel, Pandas, Docker, AWS, SQL","Botswana, Jimenezville",21-12-2023,Middle,Management
Global_Job,DevOps Engineer,Company (10000+ emp.),87145.61,87146.0,"Python, GCP, TensorFlow","Armenia, Jacksonshire",20-06-2025,Middle,DevOps & Cloud
Global_Job,DevOps Engineer,Company (5001-10000 emp.),76785.81,76786.0,"TensorFlow, Docker, Kubernetes, Java, AWS, SQL","Puerto Rico, East Gregorybury",29-11-2024,Middle,DevOps & Cloud
Global_Job,Product Manager,Company (Jan-50 emp.),77734.51,77735.0,"Excel, Docker, AWS, JavaScript","Belize, Jessicaland",30-05-2025,Middle,Management
Global_Job,Product Manager,Company (51-200 emp.),Negotiable,,"SQL, Python, TensorFlow, Java","Aruba, Morrishaven",25-05-2024,Middle,Management
Global_Job,Data Engineer,Company (201-500 emp.),76426.74,76427.0,"GCP, Kubernetes, JavaScript","Afghanistan, West Jason",11-07-2024,Middle,Data Engineering
Global_Job,Data Scientist,Company (10000+ emp.),Negotiable,,"Excel, SQL, Java, JavaScript, Python, GCP","American Samoa, Russellmouth",25-02-2025,Middle,Data Science
Global_Job,Data Scientist,Company (501-1000 emp.),Negotiable,,"Python, GCP, TensorFlow, Docker, Kubernetes","Cocos (Keeling) Islands, South Thomasbury",28-02-2024,Middle,Data Science
Global_Job,Product Manager,Company (1001-5000 emp.),72522.54,72523.0,"TensorFlow, Python, JavaScript, AWS, GCP","Albania, Waynebury",31-10-2024,Middle,Management
Global_Job,Data Scientist,Company (1001-5000 emp.),Negotiable,,"Java, SQL, Pandas","Guinea, Gregoryhaven",30-06-2025,Middle,Data Science
Global_Job,Product Manager,Company (51-200 emp.),69686.57,69687.0,"Kubernetes, Python, AWS, SQL, Pandas, Docker","Chile, Lake David",28-01-2025,Middle,Management
Global_Job,Data Scientist,Company (1001-5000 emp.),Negotiable,,"JavaScript, GCP, Python","Bahamas, Paulfort",08-06-2024,Middle,Data Science
Global_Job,Product Manager,Company (1001-5000 emp.),107427.22,1194.0,"JavaScript, Excel, Kubernetes, Java, AWS","Armenia, Roberthaven",17-06-2024,Middle,Management
Global_Job,Product Manager,Company (1001-5000 emp.),Negotiable,,"JavaScript, GCP, SQL","Anguilla, Annaville",05-07-2024,Middle,Management
Global_Job,DevOps Engineer,Company (Jan-50 emp.),87835.8,87836.0,"SQL, Pandas, JavaScript, Docker","Algeria, West Robert",06-05-2024,Middle,DevOps & Cloud
Global_Job,AI Researcher,Company (51-200 emp.),86155.43,86155.0,"Pandas, Excel, Python, TensorFlow, GCP","Christmas Island, South Virginiamouth",05-02-2025,Middle,Data Science
Global_Job,QA Engineer,Company (5001-10000 emp.),80221.23,80221.0,"Kubernetes, SQL, Pandas","Peru, New Thomas",20-11-2024,Middle,QA & Testing
Global_Job,QA Engineer,Company (Jan-50 emp.),Negotiable,,"AWS, Pandas, Kubernetes, SQL","Congo, New Jill",18-11-2024,Middle,QA & Testing
Global_Job,AI Researcher,Company (51-200 emp.),Negotiable,,"Excel, JavaScript, Pandas, SQL, TensorFlow","Bulgaria, Kevinhaven",09-04-2024,Middle,Data Science
Global_Job,Data Engineer,Company (1001-5000 emp.),Negotiable,,"TensorFlow, GCP, Kubernetes, Pandas","Belize, Ayalahaven",29-03-2024,Middle,Data Engineering
Global_Job,QA Engineer,Company (1001-5000 emp.),94137.14,94137.0,"GCP, Kubernetes, Pandas, JavaScript, TensorFlow, Excel","Eritrea, Port Nicolefurt",01-11-2023,Middle,QA & Testing
Global_Job,Data Scientist,Company (10000+ emp.),Negotiable,,"Docker, SQL, Java, AWS","Bouvet Island (Bouvetoya), Samanthahaven",24-09-2024,Middle,Data Science
Global_Job,DevOps Engineer,Company (5001-10000 emp.),Negotiable,,"Kubernetes, Excel, Java, TensorFlow","French Polynesia, Brianview",17-03-2024,Middle,DevOps & Cloud
Global_Job,Data Engineer,Company (Jan-50 emp.),71387.5,71388.0,"AWS, Java, Pandas, Docker, Python, Excel","Belize, Pamelaton",20-03-2024,Middle,Data Engineering
Global_Job,Data Engineer,Company (1001-5000 emp.),78676.27,78676.0,"Kubernetes, AWS, Java, TensorFlow, JavaScript, GCP","Bosnia and Herzegovina, Pettyshire",27-08-2023,Middle,Data Engineering
Global_Job,DevOps Engineer,Company (501-1000 emp.),77358.66,77359.0,"AWS, Java, Excel, GCP, Kubernetes, Python","Aruba, Jonesburgh",19-09-2024,Middle,DevOps & Cloud
Global_Job,Product Manager,Company (Jan-50 emp.),66989.04,66989.0,"Kubernetes, SQL, Python, Java","Argentina, Gravesfurt",23-09-2023,Middle,Management
Global_Job,DevOps Engineer,Company (Jan-50 emp.),110520.76,1228.0,"Excel, GCP, TensorFlow, Java, Kubernetes, JavaScript","Egypt, West Sarahstad",11-11-2024,Middle,DevOps & Cloud
Global_Job,Product Manager,Company (1001-5000 emp.),91105.49,91105.0,"Docker, Kubernetes, SQL","Burkina Faso, Lake Loriton",05-08-2024,Middle,Management
Global_Job,AI Researcher,Company (5001-10000 emp.),Negotiable,,"Docker, Java, Kubernetes, Python, GCP","American Samoa, Aliciahaven",04-12-2024,Middle,Data Science
Global_Job,Data Engineer,Company (5001-10000 emp.),104303.66,1159.0,"Excel, Java, Kubernetes","Christmas Island, Sanchezton",17-02-2024,Middle,Data Engineering
Global_Job,QA Engineer,Company (5001-10000 emp.),Negotiable,,"Pandas, TensorFlow, JavaScript, Python, SQL","Guernsey, New Juliemouth",22-07-2023,Middle,QA & Testing
Global_Job,DevOps Engineer,Company (5001-10000 emp.),84422.37,84422.0,"AWS, Docker, Python","Cambodia, East Kathleen",21-05-2025,Middle,DevOps & Cloud
Global_Job,Data Scientist,Company (201-500 emp.),102246.73,1136.0,"Python, Excel, Pandas, Java","British Virgin Islands, Danielmouth",15-10-2024,Middle,Data Science
Global_Job,Data Scientist,Company (201-500 emp.),Negotiable,,"Python, Excel, JavaScript, SQL, AWS, TensorFlow","Lithuania, Paultown",29-06-2025,Middle,Data Science
Global_Job,Product Manager,Company (51-200 emp.),Negotiable,,"GCP, Docker, JavaScript","Cuba, South Donna",26-09-2023,Middle,Management
Global_Job,QA Engineer,Company (Jan-50 emp.),64682.74,64683.0,"Kubernetes, SQL, Docker","Djibouti, Lake Donnamouth",15-05-2025,Middle,QA & Testing
Global_Job,DevOps Engineer,Company (5001-10000 emp.),83387.44,83387.0,"Java, AWS, TensorFlow, Docker","Belgium, Wrightside",19-10-2024,Middle,DevOps & Cloud
Global_Job,Data Scientist,Company (51-200 emp.),Negotiable,,"Docker, Excel, Python, SQL","China, Moniqueville",24-05-2025,Middle,Data Science
Global_Job,Product Manager,Company (10000+ emp.),Negotiable,,"Java, Excel, Docker, Python, AWS","Cocos (Keeling) Islands, Kathyview",30-04-2025,Middle,Management
Global_Job,QA Engineer,Company (201-500 emp.),65016.33,65016.0,"GCP, Java, Excel, AWS, Kubernetes, Docker","Equatorial Guinea, Howardport",26-09-2023,Middle,QA & Testing
Global_Job,Data Scientist,Company (501-1000 emp.),Negotiable,,"Java, Pandas, Python","Chile, Smithbury",22-03-2024,Middle,Data Science
Global_Job,DevOps Engineer,Company (10000+ emp.),104597.55,1162.0,"SQL, Kubernetes, Docker, Java, AWS, Excel","Holy See (Vatican City State), West Annette",26-05-2025,Middle,DevOps & Cloud
Global_Job,Product Manager,Company (201-500 emp.),Negotiable,,"Python, Pandas, Docker, JavaScript, Java","Ethiopia, Kristaberg",29-10-2023,Middle,Management
Global_Job,Data Scientist,Company (501-1000 emp.),98027.9,98028.0,"Excel, GCP, Python, SQL","Guadeloupe, Michaelborough",25-09-2024,Middle,Data Science
Global_Job,AI Researcher,Company (51-200 emp.),75035.98,75036.0,"AWS, TensorFlow, Docker, SQL, Pandas, Excel","Azerbaijan, Stephenburgh",13-10-2024,Middle,Data Science
Global_Job,Product Manager,Company (501-1000 emp.),Negotiable,,"JavaScript, SQL, Excel, Kubernetes","Liberia, Christopherstad",10-12-2024,Middle,Management
Global_Job,DevOps Engineer,Company (5001-10000 emp.),114955.56,1277.0,"AWS, Kubernetes, TensorFlow, Excel, Docker, GCP","Luxembourg, East Leonardmouth",03-10-2023,Middle,DevOps & Cloud
Global_Job,Data Scientist,Company (1001-5000 emp.),95303.37,95303.0,"Python, Java, Kubernetes, JavaScript, AWS","Nauru, Mariemouth",10-08-2023,Middle,Data Science
Global_Job,QA Engineer,Company (501-1000 emp.),Negotiable,,"AWS, TensorFlow, JavaScript, Excel, GCP, Python","Georgia, Fosterfort",29-08-2023,Middle,QA & Testing
Global_Job,Product Manager,Company (1001-5000 emp.),Negotiable,,"Kubernetes, TensorFlow, Excel, Pandas, Python, JavaScript","Cape Verde, Josefort",21-11-2024,Middle,Management
Global_Job,Product Manager,Company (10000+ emp.),Negotiable,,"Pandas, Python, GCP, SQL, Kubernetes, Java","Chile, Jonathanchester",19-10-2024,Middle,Management
Global_Job,Product Manager,Company (10000+ emp.),109959.58,1222.0,"Java, Kubernetes, JavaScript, Pandas","Croatia, West Christian",17-05-2024,Middle,Management
Global_Job,QA Engineer,Company (501-1000 emp.),57354.23,57354.0,"GCP, Docker, SQL, Excel, JavaScript","American Samoa, Port Richard",13-03-2024,Middle,QA & Testing
Global_Job,Data Engineer,Company (5001-10000 emp.),Negotiable,,"Java, Docker, Pandas","Puerto Rico, Garciafurt",01-07-2025,Middle,Data Engineering
Global_Job,DevOps Engineer,Company (51-200 emp.),Negotiable,,"SQL, Python, Excel, Java, Kubernetes, AWS","Austria, Martinberg",16-06-2024,Middle,DevOps & Cloud
Global_Job,DevOps Engineer,Company (201-500 emp.),Negotiable,,"JavaScript, GCP, Pandas, Python, AWS, Kubernetes","Bolivia, Santanaport",28-10-2024,Middle,DevOps & Cloud
Global_Job,AI Researcher,Company (Jan-50 emp.),71167.52,71168.0,"Pandas, AWS, Docker, TensorFlow","Angola, Port Nicholasmouth",22-07-2023,Middle,Data Science
Global_Job,Data Scientist,Company (501-1000 emp.),Negotiable,,"Docker, GCP, JavaScript","Iran, Lawrenceton",30-06-2025,Middle,Data Science
Global_Job,Data Scientist,Company (Jan-50 emp.),Negotiable,,"TensorFlow, Java, Excel, Docker, GCP","Samoa, Shirleyshire",29-03-2024,Middle,Data Science
Global_Job,DevOps Engineer,Company (Jan-50 emp.),103196.25,1147.0,"AWS, Kubernetes, Docker, Excel","Bahamas, Houseville",06-08-2024,Middle,DevOps & Cloud
Global_Job,Data Engineer,Company (1001-5000 emp.),Negotiable,,"SQL, Docker, Excel, GCP","Falkland Islands (Malvinas), Port Jessicatown",08-03-2024,Middle,Data Engineering
Global_Job,DevOps Engineer,Company (Jan-50 emp.),101268.52,1125.0,"JavaScript, Kubernetes, Excel, Pandas, AWS","Christmas Island, North Derrick",29-12-2024,Middle,DevOps & Cloud
Global_Job,AI Researcher,Company (201-500 emp.),72429.87,72430.0,"GCP, Excel, Java","Tanzania, Castroton",08-11-2023,Middle,Data Science
Global_Job,QA Engineer,Company (1001-5000 emp.),77766.72,77767.0,"Kubernetes, Python, Excel, SQL","Dominican Republic, New Dennis",14-01-2024,Middle,QA & Testing
Global_Job,QA Engineer,Company (501-1000 emp.),83721.86,83722.0,"Python, Kubernetes, Pandas, SQL, Excel, JavaScript","French Guiana, West Christopher",13-07-2024,Middle,QA & Testing
Global_Job,Data Engineer,Company (5001-10000 emp.),89940.66,89941.0,"GCP, JavaScript, Pandas, TensorFlow, Docker, SQL","Belgium, Westchester",22-03-2025,Middle,Data Engineering
Global_Job,AI Researcher,Company (201-500 emp.),Negotiable,,"Docker, Pandas, Kubernetes","Falkland Islands (Malvinas), Carrollburgh",17-11-2024,Middle,Data Science
Global_Job,Product Manager,Company (201-500 emp.),116229.32,1291.0,"JavaScript, GCP, AWS, Python, SQL","Cocos (Keeling) Islands, Lake Chloe",08-06-2025,Middle,Management
Global_Job,Data Scientist,Company (5001-10000 emp.),Negotiable,,"Docker, TensorFlow, Excel, JavaScript, SQL","Czech Republic, Robertport",14-09-2023,Middle,Data Science
Global_Job,Data Engineer,Company (51-200 emp.),81646.2,81646.0,"JavaScript, GCP, Excel, Pandas, SQL","Aruba, Hernandezshire",17-05-2025,Middle,Data Engineering
Global_Job,Data Scientist,Company (10000+ emp.),Negotiable,,"TensorFlow, Docker, Excel, Java, Kubernetes","Grenada, Kevinfort",14-05-2025,Middle,Data Science
Global_Job,DevOps Engineer,Company (51-200 emp.),81258.94,81259.0,"Python, JavaScript, SQL, AWS, Excel, GCP","Bahrain, Bakermouth",09-08-2023,Middle,DevOps & Cloud
Global_Job,Data Scientist,Company (1001-5000 emp.),55299.78,55300.0,"Python, Docker, GCP","Cote d'Ivoire, New Candiceton",25-08-2024,Middle,Data Science
Global_Job,AI Researcher,Company (1001-5000 emp.),Negotiable,,"Java, Pandas, GCP, Docker","Cayman Islands, East Amber",09-09-2024,Middle,Data Science
Global_Job,Product Manager,Company (Jan-50 emp.),75205.48,75205.0,"Docker, Excel, Java, TensorFlow","Antigua and Barbuda, South Joshuaton",05-03-2025,Middle,Management
Global_Job,QA Engineer,Company (10000+ emp.),86177.54,86178.0,"Java, Excel, Kubernetes","Bhutan, Melissaborough",16-07-2023,Middle,QA & Testing
Global_Job,QA Engineer,Company (201-500 emp.),90061.22,90061.0,"GCP, JavaScript, TensorFlow, Pandas","Cook Islands, North Ricardo",01-06-2024,Middle,QA & Testing
Global_Job,DevOps Engineer,Company (10000+ emp.),96018.62,96019.0,"Excel, JavaScript, Docker, Pandas, GCP, Python","Barbados, Lindseybury",15-03-2024,Middle,DevOps & Cloud
Global_Job,QA Engineer,Company (5001-10000 emp.),78918.15,78918.0,"Kubernetes, SQL, JavaScript, Docker, Pandas","French Polynesia, Port Robertville",24-02-2024,Middle,QA & Testing
Global_Job,Data Engineer,Company (201-500 emp.),87871.88,87872.0,"Pandas, Docker, AWS, JavaScript, TensorFlow","Antigua and Barbuda, Laceyville",24-10-2024,Middle,Data Engineering
Global_Job,DevOps Engineer,Company (1001-5000 emp.),84853.66,84854.0,"GCP, Excel, TensorFlow, Python, Pandas, Docker","Andorra, New Thomas",14-07-2024,Middle,DevOps & Cloud
Global_Job,QA Engineer,Company (1001-5000 emp.),90944.06,90944.0,"Java, SQL, TensorFlow","British Virgin Islands, South Baileyview",21-11-2023,Middle,QA & Testing
Global_Job,DevOps Engineer,Company (501-1000 emp.),88076.66,88077.0,"AWS, TensorFlow, Python, Excel","Chad, North Heatherberg",07-09-2023,Middle,DevOps & Cloud
Global_Job,AI Researcher,Company (201-500 emp.),100990.28,1122.0,"Java, Pandas, GCP, JavaScript","Luxembourg, Patriciachester",09-08-2024,Middle,Data Science
Global_Job,QA Engineer,Company (51-200 emp.),81041.86,81042.0,"Excel, AWS, JavaScript, Pandas","Bahamas, Melissaside",05-02-2025,Middle,QA & Testing
Global_Job,QA Engineer,Company (1001-5000 emp.),106256.24,1181.0,"GCP, Kubernetes, JavaScript, Docker, Python","Armenia, South Jamie",29-07-2023,Middle,QA & Testing
Global_Job,Data Scientist,Company (5001-10000 emp.),102319.12,1137.0,"AWS, JavaScript, Excel, GCP, Pandas","Antigua and Barbuda, New Kent",23-06-2025,Middle,Data Science
Global_Job,Data Engineer,Company (Jan-50 emp.),Negotiable,,"Docker, GCP, AWS, Pandas","Bangladesh, West Stephanie",11-11-2023,Middle,Data Engineering
Global_Job,QA Engineer,Company (Jan-50 emp.),53915.86,53916.0,"SQL, Python, Kubernetes, JavaScript, TensorFlow, AWS","Korea, Phillipland",11-12-2023,Middle,QA & Testing
Global_Job,Data Scientist,Company (51-200 emp.),Negotiable,,"Docker, AWS, Excel, JavaScript","India, Lake Mark",01-05-2024,Middle,Data Science
Global_Job,Data Scientist,Company (201-500 emp.),76697.04,76697.0,"Pandas, JavaScript, GCP, AWS","Gambia, Port Mary",14-09-2024,Middle,Data Science
Global_Job,AI Researcher,Company (1001-5000 emp.),73384.18,73384.0,"Java, SQL, AWS, Python","Benin, Port Ashley",25-03-2025,Middle,Data Science
Global_Job,Product Manager,Company (501-1000 emp.),Negotiable,,"SQL, Docker, AWS, GCP, Python, TensorFlow","Argentina, West Troy",07-09-2023,Middle,Management
Global_Job,Data Engineer,Company (Jan-50 emp.),89929.82,89930.0,"Excel, JavaScript, AWS, Kubernetes, GCP, Java","Armenia, Burkefort",25-06-2024,Middle,Data Engineering
Global_Job,Product Manager,Company (201-500 emp.),93958.42,93958.0,"SQL, Kubernetes, AWS, Python, JavaScript","Croatia, Lake Danny",05-10-2023,Middle,Management
